,Age,Education,Status,Income,Kid,Teen,Duration,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
1529,64,Graduate,Couple,19740.0,0,1,2013-03-24,65,7,11,3,10,4,20,2,1,1,3,5
1530,49,Undergraduate,Couple,57036.0,0,1,2012-11-12,33,1171,43,219,19,14,47,4,6,3,13,9
1531,66,Undergraduate,Couple,53083.0,1,1,2013-05-15,65,215,7,33,3,0,13,6,5,1,5,7
1532,49,Postgraduate,Couple,69283.0,0,1,2014-06-14,41,674,62,134,0,26,8,4,7,3,13,5
1533,49,Postgraduate,Alone,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8
1534,36,Undergraduate,Couple,23331.0,1,0,2012-04-09,92,5,36,7,0,10,45,2,3,0,3,8
1535,36,Undergraduate,Alone,23331.0,1,0,2012-05-10,97,104,20,101,24,15,5,6,5,1,5,9
1536,35,Graduate,Alone,9255.0,1,0,2013-12-20,91,9,0,7,2,0,4,1,1,1,2,8
1537,65,Postgraduate,Alone,67786.0,0,0,2013-07-12,0,431,82,441,80,20,102,1,3,6,6,1
1538,53,Postgraduate,Couple,71969.0,0,1,2012-10-16,59,1000,0,76,0,0,10,3,3,4,9,8
1539,57,Postgraduate,Alone,59235.0,1,0,2013-12-01,4,448,40,469,80,0,91,3,11,2,12,7
1540,35,Graduate,Couple,31928.0,1,0,2014-03-28,5,33,4,24,4,2,5,2,3,0,4,7
1541,63,Postgraduate,Couple,74881.0,1,1,2013-08-03,48,505,72,270,36,27,54,4,9,2,12,5
1542,46,Graduate,Couple,65819.0,0,0,2012-11-29,99,267,38,701,149,165,63,1,5,4,10,3
1543,71,Postgraduate,Alone,51411.0,1,2,2013-05-26,81,14,0,3,0,0,1,1,0,0,3,5
1544,60,Graduate,Alone,51983.0,0,1,2012-08-31,95,631,0,115,10,7,30,3,9,2,10,7
1545,38,Postgraduate,Couple,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8
1546,37,Undergraduate,Couple,30390.0,0,0,2013-02-09,5,10,12,12,25,1,20,1,2,0,3,6
1547,61,Graduate,Alone,30983.0,0,0,2012-09-11,50,51,4,50,12,1,49,1,4,0,3,8
1548,67,Graduate,Alone,66033.0,0,1,2013-01-20,76,293,35,179,46,59,65,2,8,3,7,7
1549,49,Undergraduate,Couple,37284.0,1,1,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6
1550,73,Postgraduate,Alone,57530.0,0,1,2013-12-10,68,50,1,27,6,7,1,1,1,1,4,1
1551,59,Undergraduate,Couple,76800.0,0,0,2014-08-03,33,173,26,255,35,71,81,1,4,4,7,1
1552,68,Graduate,Couple,63943.0,0,1,2012-02-09,50,423,184,368,13,97,21,1,6,4,6,5
1553,62,Graduate,Couple,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2
1554,50,Graduate,Couple,67445.0,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6
1555,57,Postgraduate,Couple,37054.0,1,1,2013-09-15,89,12,1,6,0,1,5,2,1,0,3,7
1556,62,Postgraduate,Couple,47175.0,1,1,2012-10-28,81,167,2,44,6,2,19,7,4,2,4,8
1557,48,Graduate,Alone,31859.0,1,0,2013-06-14,77,3,1,3,8,0,5,1,1,0,2,7
1558,63,Graduate,Alone,27215.0,2,1,2013-01-23,50,30,5,22,8,9,28,4,2,1,4,6
1559,48,Postgraduate,Alone,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5
1560,41,Graduate,Couple,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8
1561,48,Postgraduate,Couple,49681.0,0,2,2013-04-11,66,411,0,26,0,0,21,6,7,1,7,7
1562,36,Graduate,Couple,24645.0,1,0,2012-01-11,16,5,3,4,4,1,0,1,1,0,2,8
1563,70,Graduate,Alone,79865.0,0,1,2014-06-18,12,71,99,278,185,121,38,1,5,10,5,1
1564,39,Graduate,Couple,44322.0,1,0,2014-06-16,30,46,0,40,3,0,3,2,3,0,3,8
1565,72,Graduate,Alone,47958.0,0,1,2013-01-19,8,268,11,88,15,3,22,2,6,3,5,5
1566,60,Postgraduate,Alone,63972.0,0,1,2012-02-12,93,928,63,254,0,12,12,4,5,4,10,4
1567,70,Graduate,Couple,75315.0,0,1,2014-04-15,14,459,15,171,142,23,31,2,5,4,12,2
1568,74,Postgraduate,Couple,55517.0,1,1,2012-09-27,53,483,0,108,0,6,36,5,11,1,6,9
1569,67,Postgraduate,Couple,75283.0,1,2,2013-03-27,26,733,9,180,12,19,66,11,6,3,5,4
1570,78,Postgraduate,Alone,82800.0,0,0,2012-11-24,23,1006,22,115,59,68,45,1,7,6,12,3
1571,70,Graduate,Couple,38998.0,1,1,2012-03-11,92,34,1,14,0,0,5,3,2,0,3,8
1572,33,Postgraduate,Alone,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1
1573,38,Postgraduate,Couple,27161.0,1,0,2013-10-28,41,7,4,23,7,0,11,1,1,0,3,7
1574,47,Graduate,Couple,42014.0,1,0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8
1575,64,Postgraduate,Couple,38201.0,0,1,2013-03-29,19,233,0,23,0,0,12,4,5,1,5,8
1576,42,Graduate,Couple,45203.0,2,0,2014-03-23,4,35,3,67,10,8,24,1,3,1,3,6
1577,77,Postgraduate,Couple,81574.0,0,0,2014-04-28,89,1252,0,465,46,35,0,1,4,5,8,1
1578,32,Graduate,Couple,34935.0,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7
1579,48,Postgraduate,Alone,60482.0,0,1,2013-01-23,81,255,43,134,37,14,24,1,7,2,7,7
1580,68,Graduate,Couple,34633.0,2,1,2014-01-23,31,8,1,5,0,0,1,1,1,0,2,6
1581,77,Postgraduate,Couple,78093.0,0,0,2013-11-12,53,368,32,639,13,43,10,1,4,7,5,1
1582,74,Graduate,Alone,82460.0,0,0,2013-02-12,78,255,47,573,52,32,15,1,5,3,6,1
1583,58,Postgraduate,Couple,45903.0,0,1,2014-04-23,80,33,8,10,2,10,3,2,2,1,3,4
1584,37,Graduate,Alone,81361.0,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1
1585,51,Postgraduate,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5
1586,72,Postgraduate,Couple,40442.0,1,1,2012-08-19,52,45,12,52,25,22,13,4,3,1,4,7
1587,59,Graduate,Couple,61482.0,0,0,2014-06-27,39,48,58,68,16,66,43,1,3,2,6,2
1588,44,Graduate,Couple,34968.0,1,0,2013-10-04,11,158,6,45,8,2,2,7,3,2,5,7
1589,37,Graduate,Couple,75794.0,0,0,2013-12-24,33,754,160,625,63,32,48,1,7,5,12,3
1590,62,Postgraduate,Couple,31497.0,0,1,2012-06-12,22,108,1,28,13,1,4,2,3,1,4,8
1591,69,Graduate,Couple,74268.0,0,0,2013-02-14,83,199,66,315,97,174,41,1,4,3,5,2
1592,36,Undergraduate,Couple,13724.0,1,0,2012-08-31,43,2,7,5,2,15,27,1,2,0,2,9
1593,59,Postgraduate,Couple,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7
1594,57,Postgraduate,Alone,52569.0,0,1,2014-05-04,54,85,0,3,0,0,7,1,2,0,4,3
1595,51,Postgraduate,Alone,48432.0,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8
1596,64,Postgraduate,Couple,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7
1597,40,Graduate,Alone,36108.0,1,0,2013-10-15,68,141,8,129,3,11,47,3,7,1,4,9
1598,53,Graduate,Couple,76445.0,1,0,2012-09-28,2,739,107,309,140,80,35,1,2,5,13,6
1599,49,Postgraduate,Couple,36663.0,1,0,2014-04-25,40,18,0,6,3,3,5,1,1,1,3,2
1600,59,Postgraduate,Couple,53843.0,0,1,2013-06-27,64,378,0,88,19,4,73,4,8,5,3,7
1601,68,Postgraduate,Couple,90226.0,0,0,2012-09-26,26,1083,108,649,253,151,108,1,4,7,12,2
1602,69,Postgraduate,Alone,70638.0,0,0,2013-01-06,69,1016,12,215,16,12,63,1,4,5,10,3
1603,64,Graduate,Couple,44512.0,1,1,2013-08-30,57,23,1,6,0,0,2,2,1,0,3,4
1604,63,Graduate,Couple,27116.0,1,1,2014-02-03,78,12,1,21,2,2,3,2,2,0,3,7
1605,61,Postgraduate,Couple,54072.0,1,1,2013-07-27,71,35,0,4,0,0,0,1,2,0,2,8
1606,47,Graduate,Couple,71855.0,0,1,2013-01-16,59,548,31,422,0,112,28,4,5,5,11,3
1607,34,Undergraduate,Alone,51250.0,1,0,2013-03-30,28,342,32,230,34,32,40,5,10,5,4,9
1608,51,Postgraduate,Couple,60432.0,0,1,2014-09-03,61,365,3,15,4,3,11,5,7,2,5,6
1609,60,Postgraduate,Couple,65526.0,0,1,2014-11-04,22,397,19,69,12,0,9,1,4,4,8,2
1610,36,Graduate,Alone,68655.0,0,0,2012-10-08,95,456,19,832,75,118,38,1,4,5,11,3
1611,46,Undergraduate,Couple,12393.0,0,0,2012-04-12,38,5,6,15,11,7,13,1,2,0,3,9
1612,34,Graduate,Alone,64509.0,0,0,2013-08-17,19,836,185,575,24,25,77,1,6,3,9,4
1613,49,Graduate,Alone,33955.0,1,0,2013-09-08,92,100,2,128,23,7,10,4,5,1,5,8
1614,47,Graduate,Couple,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8
1615,40,Graduate,Couple,55434.0,1,0,2013-05-10,21,238,115,215,169,69,76,3,5,3,13,4
1616,41,Graduate,Couple,28359.0,1,0,2013-10-27,35,6,0,5,2,1,2,1,1,0,2,7
1617,37,Graduate,Alone,57100.0,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3
1618,59,Graduate,Couple,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4
1619,68,Postgraduate,Couple,52973.0,0,1,2012-08-11,92,856,0,76,12,9,199,7,9,6,9,8
1620,59,Postgraduate,Couple,51717.0,0,1,2013-08-20,55,98,1,17,0,1,5,1,3,0,4,7
1621,53,Graduate,Couple,18793.0,1,0,2013-12-01,14,4,16,20,0,17,20,3,2,0,4,8
1622,42,Undergraduate,Couple,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3
1623,65,Graduate,Alone,50664.0,1,1,2013-01-16,64,313,8,104,6,4,126,9,8,1,6,9
1624,61,Graduate,Couple,54414.0,1,1,2013-01-23,49,109,18,16,24,26,18,4,3,1,5,4
1625,72,Postgraduate,Couple,54549.0,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7
1626,53,Postgraduate,Alone,47111.0,0,1,2012-08-09,35,595,71,153,120,112,41,6,3,2,10,9
1627,61,Postgraduate,Alone,41003.0,0,0,2013-03-17,11,123,133,142,71,44,88,1,6,2,8,6
1628,42,Graduate,Couple,19444.0,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7
1629,48,Undergraduate,Couple,36301.0,1,0,2013-10-25,53,11,12,35,3,5,12,1,3,0,3,7
1630,77,Postgraduate,Couple,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4
1631,55,Postgraduate,Couple,42731.0,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5
1632,65,Postgraduate,Couple,52854.0,1,1,2014-03-24,43,105,0,10,0,1,0,2,2,1,4,5
1633,46,Graduate,Couple,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8
1634,76,Postgraduate,Couple,46681.0,0,2,2013-08-10,52,269,15,69,15,19,38,2,4,6,4,5
1635,69,Postgraduate,Couple,59821.0,0,1,2013-12-04,11,629,0,70,0,0,35,6,11,2,7,8
1636,70,Graduate,Alone,50002.0,0,1,2013-06-17,21,443,5,71,21,16,82,2,8,2,7,7
1637,79,Graduate,Couple,69755.0,0,0,2013-02-10,23,217,77,373,111,23,93,1,3,6,12,1
1638,55,Graduate,Couple,44078.0,1,1,2014-06-19,17,24,1,10,2,0,4,2,2,0,3,5
1639,48,Postgraduate,Couple,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7
1640,55,Postgraduate,Couple,35924.0,1,1,2014-03-23,56,8,0,14,2,3,7,1,1,0,3,5
1641,60,Postgraduate,Alone,64140.0,0,2,2013-09-23,71,1459,0,61,0,15,215,5,2,5,6,5
1642,43,Graduate,Couple,56386.0,1,1,2012-10-27,51,230,48,214,13,32,75,8,9,1,7,9
1643,45,Undergraduate,Couple,24594.0,1,0,2013-10-12,94,1,3,6,10,0,9,1,1,0,3,5
1644,43,Undergraduate,Couple,75774.0,1,0,2014-02-05,27,340,21,134,258,14,56,1,7,5,8,4
1645,64,Postgraduate,Alone,39228.0,0,0,2013-10-05,1,7,1,6,0,3,3,1,0,0,3,4
1646,50,Postgraduate,Couple,58494.0,0,1,2013-12-12,56,298,7,68,4,0,19,2,6,2,6,6
1647,43,Graduate,Alone,58684.0,0,0,2014-06-16,71,479,35,179,28,7,85,1,5,3,12,2
1648,57,Graduate,Alone,57136.0,0,0,2013-05-18,18,267,140,599,34,12,127,1,7,5,7,6
1649,74,Postgraduate,Alone,56551.0,1,1,2014-07-05,48,67,4,32,17,2,16,3,2,1,4,4
1650,42,Graduate,Couple,22448.0,1,0,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3
1651,63,Graduate,Alone,82014.0,0,0,2012-08-20,48,980,37,265,35,163,31,1,3,6,12,6
1652,61,Graduate,Alone,34213.0,1,1,2012-07-09,2,50,4,28,6,3,26,3,3,1,2,9
1653,47,Graduate,Couple,157146.0,0,0,2013-04-29,13,1,0,1725,2,1,1,0,0,28,0,1
1654,77,Postgraduate,Alone,25358.0,0,1,2013-07-22,57,19,0,5,0,0,8,2,1,0,3,6
1655,46,Postgraduate,Alone,35544.0,1,0,2014-08-03,77,30,5,23,4,1,4,1,2,0,3,7
1656,70,Postgraduate,Couple,36634.0,0,1,2013-05-28,0,213,9,76,4,3,30,3,5,2,5,7
1657,70,Postgraduate,Couple,62670.0,0,1,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3
1658,52,Undergraduate,Couple,50334.0,0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6
1659,43,Graduate,Alone,72066.0,0,0,2014-06-23,55,1003,34,536,134,51,34,1,4,6,6,2
1660,66,Postgraduate,Alone,50729.0,1,1,2013-02-05,62,239,13,143,45,4,52,9,6,2,7,6
1661,56,Graduate,Couple,34916.0,2,0,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9
1662,48,Graduate,Alone,64892.0,0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4
1663,58,Graduate,Alone,43602.0,1,1,2014-10-01,45,19,5,12,10,3,19,3,3,1,2,6
1664,35,Postgraduate,Alone,33996.0,0,0,2013-11-09,46,40,2,15,8,0,6,1,1,1,3,4
1665,39,Undergraduate,Alone,41473.0,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7
1666,57,Postgraduate,Couple,63246.0,0,2,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4
1667,65,Postgraduate,Couple,36732.0,1,1,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2
1668,54,Postgraduate,Couple,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8
1669,57,Postgraduate,Couple,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6
1670,39,Postgraduate,Alone,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7
1671,73,Graduate,Couple,86610.0,0,0,2013-05-09,66,446,107,768,33,196,53,1,5,6,6,2
1672,38,Postgraduate,Couple,80141.0,0,0,2013-11-01,20,1184,102,673,52,40,40,1,7,4,10,6
1673,69,Undergraduate,Couple,72635.0,0,0,2013-03-06,54,390,22,323,104,35,107,1,6,8,6,3
1674,54,Graduate,Couple,69016.0,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5
1675,33,Undergraduate,Couple,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4
1676,49,Graduate,Couple,27573.0,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8
1677,45,Undergraduate,Alone,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8
1678,48,Postgraduate,Couple,49544.0,1,0,2013-12-02,0,308,0,73,0,0,23,2,5,1,8,7
1679,44,Graduate,Couple,33228.0,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7
1680,46,Graduate,Couple,70440.0,0,0,2013-08-10,49,690,117,499,76,102,88,1,5,10,7,3
1681,53,Graduate,Couple,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5
1682,69,Postgraduate,Couple,22554.0,1,1,2012-03-11,38,27,0,10,0,0,4,4,2,0,4,5
1683,41,Postgraduate,Couple,23536.0,1,0,2014-04-06,53,6,0,3,0,0,1,1,0,0,3,3
1684,72,Graduate,Couple,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5
1685,55,Graduate,Couple,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5
1686,44,Postgraduate,Alone,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2
1687,56,Graduate,Couple,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8
1688,53,Graduate,Alone,58350.0,0,1,2013-04-01,5,493,26,206,116,80,80,4,8,3,12,6
1689,35,Graduate,Alone,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1
1690,73,Graduate,Alone,49090.0,0,1,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7
1691,37,Postgraduate,Alone,61787.0,0,0,2013-06-07,71,621,73,414,78,48,85,1,8,4,6,5
1692,39,Postgraduate,Couple,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8
1693,43,Undergraduate,Alone,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7
1694,34,Graduate,Couple,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8
1695,72,Graduate,Alone,62335.0,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2
1696,53,Undergraduate,Couple,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7
1697,41,Postgraduate,Couple,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1
1698,67,Postgraduate,Alone,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7
1699,73,Postgraduate,Alone,73705.0,0,2,2014-05-03,86,612,91,520,258,107,107,2,9,6,8,5
1700,48,Graduate,Couple,61064.0,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6
1701,69,Postgraduate,Couple,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7
1702,35,Graduate,Alone,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7
1703,51,Postgraduate,Couple,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5
1704,51,Undergraduate,Couple,9722.0,1,0,2012-02-10,7,6,17,16,6,16,42,4,3,1,3,8
1705,40,Postgraduate,Couple,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7
1706,68,Postgraduate,Couple,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6
1707,59,Graduate,Couple,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7
1708,46,Graduate,Couple,64813.0,1,0,2014-02-01,81,293,0,124,179,97,52,1,7,2,10,5
1709,51,Postgraduate,Couple,54222.0,0,1,2014-01-03,98,199,12,31,3,12,7,1,3,3,5,3
1710,38,Graduate,Couple,83512.0,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1
1711,65,Postgraduate,Couple,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4
1712,46,Graduate,Couple,41154.0,0,1,2013-09-04,98,44,2,11,2,3,7,1,1,0,4,5
1713,58,Graduate,Couple,80398.0,0,0,2012-10-11,92,342,51,936,207,35,26,1,5,8,12,3
1714,32,Undergraduate,Alone,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6
1715,40,Graduate,Couple,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8
1716,68,Graduate,Alone,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5
1717,47,Graduate,Couple,22108.0,1,1,2014-08-05,46,5,3,9,6,2,6,2,2,0,3,7
1718,50,Graduate,Couple,44392.0,1,1,2013-05-09,71,87,5,71,7,12,29,5,4,1,4,7
1719,48,Postgraduate,Couple,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6
1720,45,Graduate,Couple,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8
1721,41,Postgraduate,Couple,92491.0,0,0,2013-01-05,71,979,44,935,29,25,22,1,7,5,12,3
1722,33,Graduate,Alone,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2
1723,62,Postgraduate,Alone,82571.0,0,0,2014-02-04,28,861,31,558,62,95,79,0,6,5,13,2
1724,42,Postgraduate,Alone,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8
1725,45,Postgraduate,Alone,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6
1726,69,Graduate,Couple,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8
1727,59,Undergraduate,Alone,23529.0,0,1,2013-07-01,67,9,7,13,3,2,20,1,1,1,2,6
1728,63,Postgraduate,Couple,74881.0,1,1,2013-08-03,48,505,72,270,36,27,54,4,9,2,12,5
1729,73,Graduate,Couple,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4
1730,60,Postgraduate,Couple,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6
1731,65,Graduate,Couple,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8
1732,69,Graduate,Alone,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7
1733,58,Graduate,Couple,82427.0,0,0,2014-12-03,35,482,147,509,104,107,107,1,3,5,12,1
1734,66,Undergraduate,Alone,75342.0,0,1,2013-06-05,38,204,97,97,21,118,26,1,5,2,10,4
1735,70,Graduate,Alone,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5
1736,57,Graduate,Alone,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6
1737,61,Graduate,Couple,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1
1738,65,Graduate,Couple,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7
1739,53,Postgraduate,Couple,42403.0,1,0,2013-11-12,18,22,1,11,0,5,3,1,1,0,3,8
1740,60,Graduate,Couple,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6
1741,41,Graduate,Couple,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8
1742,79,Postgraduate,Alone,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8
1743,77,Graduate,Couple,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4
1744,55,Postgraduate,Alone,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8
1745,72,Graduate,Couple,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2
1746,77,Undergraduate,Couple,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7
1747,78,Postgraduate,Couple,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2
1748,55,Graduate,Alone,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5
1749,75,Postgraduate,Couple,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2
1750,63,Postgraduate,Couple,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6
1751,50,Graduate,Couple,44989.0,0,1,2012-12-09,26,98,0,106,49,10,106,5,5,1,5,6
1752,44,Undergraduate,Alone,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7
1753,75,Postgraduate,Alone,51569.0,0,1,2013-12-02,39,380,0,47,6,0,34,4,7,1,7,8
1754,53,Graduate,Alone,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7
1755,45,Undergraduate,Alone,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3
1756,56,Graduate,Couple,41120.0,1,1,2013-06-11,80,24,2,23,0,8,24,3,2,1,3,6
1757,53,Postgraduate,Alone,39763.0,1,0,2013-04-08,9,80,1,60,4,6,16,2,5,1,2,9
1758,69,Postgraduate,Couple,38725.0,1,1,2014-10-05,52,31,0,6,2,1,5,2,1,0,4,4
1759,52,Graduate,Couple,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5
1760,60,Undergraduate,Couple,62905.0,0,1,2013-10-09,68,166,75,96,119,107,59,3,7,2,8,4
1761,45,Undergraduate,Alone,13533.0,1,0,2013-10-03,45,12,3,8,8,0,17,2,2,0,3,7
1762,49,Graduate,Couple,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2
1763,47,Graduate,Couple,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5
1764,38,Undergraduate,Couple,21955.0,1,0,2013-07-09,81,5,1,7,17,14,11,2,2,1,3,6
1765,68,Graduate,Couple,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6
1766,44,Postgraduate,Alone,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5
1767,42,Graduate,Couple,71853.0,0,0,2013-08-05,29,358,108,413,141,97,32,1,2,8,6,1
1768,63,Undergraduate,Couple,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6
1769,49,Postgraduate,Couple,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7
1770,50,Postgraduate,Alone,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9
1771,78,Postgraduate,Couple,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6
1772,39,Graduate,Alone,70596.0,0,0,2012-05-10,68,347,44,534,17,0,26,1,3,5,12,2
1773,72,Postgraduate,Couple,85431.0,0,0,2013-08-06,54,376,53,462,168,53,53,1,2,7,7,0
1774,57,Graduate,Couple,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6
1775,69,Graduate,Couple,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8
1776,39,Graduate,Alone,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8
1777,47,Postgraduate,Couple,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8
1778,51,Postgraduate,Couple,39435.0,1,0,2013-06-08,16,71,0,18,0,0,13,1,3,1,2,7
1779,40,Undergraduate,Couple,65370.0,0,0,2013-01-08,1,71,22,112,138,89,29,1,2,3,13,1
